,GEOIDFQ,B02018_017E,B02018_018E,B02018_015E,B02018_016E,B02018_019E,B02018_012E,B02018_013E,B02018_014E,B02018_010E,B02018_011E,B02018_005E,B02018_006E,B02018_003E,B02018_004E,B02018_009E,B02018_007E,B02018_008E,B02018_002E,B02018_020E
2679,0500000US48309,0,81,0,0,730,1028,8,318,0,90,925,0,2,377,0,0,29,1311,0
2680,0500000US48311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,0500000US48313,0,0,0,0,23,59,0,10,0,0,12,0,0,56,0,0,0,0,0
2682,0500000US48315,0,0,0,0,0,65,0,0,0,0,0,0,0,11,0,0,0,0,0
2683,0500000US48317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,0500000US48319,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,0500000US48321,0,0,0,0,176,121,0,0,0,0,30,0,0,0,0,0,0,0,0
2686,0500000US48323,0,0,0,0,0,51,0,0,0,0,101,0,0,0,0,0,0,80,0
2687,0500000US48325,0,0,0,0,24,106,0,0,5,0,6,0,0,82,0,0,0,79,0
2688,0500000US48327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,0500000US48329,0,0,0,0,718,677,101,53,387,499,329,0,0,510,0,0,0,1024,0
2690,0500000US48331,0,0,0,0,18,23,0,0,0,4,0,0,0,61,0,0,0,13,0
2691,0500000US48333,0,0,0,0,2,0,8,0,0,6,0,0,0,0,0,0,0,0,0
2692,0500000US48335,0,0,0,0,0,136,0,0,0,0,85,0,0,0,0,0,0,85,0
2693,0500000US48337,0,0,0,0,0,0,16,26,0,0,0,0,0,8,0,0,0,0,0
2694,0500000US48339,156,564,32,0,2513,5346,440,21,102,234,1772,13,15,1358,0,6,328,5355,0
2695,0500000US48341,0,0,0,0,0,16,0,478,472,0,2,0,0,2,0,0,0,0,0
2696,0500000US48343,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,0500000US48345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,0500000US48347,0,52,0,0,185,107,16,31,22,0,270,0,0,183,7,0,7,214,0
2699,0500000US48349,0,36,0,0,131,131,0,0,0,242,12,0,0,20,0,0,0,111,0
2700,0500000US48351,0,0,0,0,2,83,0,0,0,0,19,0,0,0,0,0,0,68,0
2701,0500000US48353,0,0,0,0,0,27,0,0,0,0,7,0,0,11,0,0,0,0,0
2702,0500000US48355,0,250,0,0,1431,3629,0,25,51,54,737,42,0,515,17,0,169,1179,0
2703,0500000US48357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,0500000US48359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2705,0500000US48361,0,0,0,0,151,167,0,40,0,121,128,0,0,31,0,0,26,49,0
2706,0500000US48363,0,0,0,0,0,14,0,0,0,0,0,0,0,85,0,0,0,29,0
2707,0500000US48365,0,0,0,0,110,52,0,0,0,16,9,0,0,0,0,0,0,14,0
2708,0500000US48367,0,106,11,0,444,652,35,12,0,104,293,0,0,39,0,0,25,343,0
2709,0500000US48369,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0
2710,0500000US48371,0,0,0,0,0,125,0,0,0,0,0,0,0,83,0,0,0,0,0
2711,0500000US48373,0,19,0,0,34,181,0,0,0,86,70,0,0,86,0,0,0,107,0
2712,0500000US48375,0,246,0,0,1340,115,0,1093,2595,23,80,0,0,83,0,0,0,105,0
2713,0500000US48377,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,0500000US48379,0,8,0,0,6,18,0,0,0,2,44,0,0,3,0,0,0,52,0
2715,0500000US48381,0,43,0,0,1110,651,185,327,59,0,215,0,81,118,0,0,0,442,0
2716,0500000US48383,0,0,0,0,12,32,0,0,0,20,0,0,0,0,0,0,0,0,0
2717,0500000US48385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,0500000US48387,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,0,0,41,0
2719,0500000US48389,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,0500000US48391,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,0500000US48393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,0500000US48395,0,0,0,0,37,0,0,0,0,0,7,0,0,0,0,10,0,4,0
2723,0500000US48397,0,128,2,0,841,896,22,37,0,344,248,0,152,245,0,0,21,898,0
2724,0500000US48399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,0500000US48401,0,0,0,0,66,115,0,0,0,34,29,6,0,31,0,0,67,88,0
2726,0500000US48403,0,0,0,0,151,99,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,0500000US48405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,0500000US48407,0,0,0,0,0,12,0,0,0,0,42,0,0,0,0,0,0,0,0
2729,0500000US48409,0,36,0,0,127,426,109,49,17,0,49,0,0,79,0,42,35,111,0
2730,0500000US48411,0,0,0,0,10,7,0,0,0,0,0,0,0,8,0,0,0,0,0
2731,0500000US48413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,0500000US48415,0,0,0,0,42,42,10,0,0,0,20,0,0,1,0,0,0,12,0
2733,0500000US48417,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0
2734,0500000US48419,0,0,0,0,8,16,0,0,0,0,0,0,0,13,0,0,0,1,0
2735,0500000US48421,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,0500000US48423,0,13,0,0,853,1151,91,0,0,155,205,3,0,229,0,109,20,814,0
2737,0500000US48425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,0500000US48427,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,0500000US48429,0,0,0,0,55,0,0,0,0,11,0,0,0,0,0,0,0,9,0
2740,0500000US48431,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,0500000US48433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,0500000US48435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,0500000US48437,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,3,0
2744,0500000US48439,0,2464,630,0,38477,17500,967,6047,1953,1119,8063,52,560,5222,0,12,1208,15319,38
2745,0500000US48441,0,47,0,0,725,1435,0,6,47,113,386,0,0,239,0,0,107,289,0
2746,0500000US48443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,0500000US48445,0,0,0,0,6,28,0,0,0,0,0,0,0,5,0,0,0,0,0
2748,0500000US48447,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,0500000US48449,0,0,0,0,274,50,0,0,0,0,38,0,0,0,0,0,0,0,0
2750,0500000US48451,0,34,0,0,286,795,0,155,0,4,291,0,0,146,0,0,0,406,0
2751,0500000US48453,103,1974,297,0,17682,10065,372,334,498,1145,9656,89,386,6329,0,22,2807,23773,0
2752,0500000US48455,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
2753,0500000US48457,0,0,0,0,107,34,0,0,0,0,10,0,0,31,0,0,0,5,0
2754,0500000US48459,0,0,0,0,15,178,0,0,96,0,4,0,0,32,0,0,7,0,0
2755,0500000US48461,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0
2756,0500000US48463,0,0,0,0,28,13,0,0,0,272,16,0,0,17,0,0,0,15,0
2757,0500000US48465,0,10,0,0,21,223,9,0,0,0,0,0,0,133,0,0,16,10,0
2758,0500000US48467,0,0,0,0,150,169,0,0,0,21,28,0,0,47,0,0,1,133,0
2759,0500000US48469,0,0,0,0,247,387,0,0,0,0,153,0,0,78,0,0,203,160,0
2760,0500000US48471,0,3,0,0,337,251,0,0,0,61,41,33,0,103,0,0,0,63,0
2761,0500000US48473,0,0,0,0,649,61,0,0,14,32,73,0,0,49,0,0,81,71,0
2762,0500000US48475,0,0,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,134,0
2763,0500000US48477,0,0,0,0,0,354,0,0,0,0,258,0,0,0,0,0,6,151,0
2764,0500000US48479,0,54,0,0,257,610,6,0,0,0,211,0,0,147,0,0,1,262,0
2765,0500000US48481,0,0,0,0,10,65,0,0,0,39,18,0,0,0,0,0,17,12,0
2766,0500000US48483,0,0,0,0,0,45,0,0,0,0,1,0,0,0,0,0,0,1,0
2767,0500000US48485,0,236,0,0,686,974,15,51,8,309,396,6,0,373,0,0,15,262,0
2768,0500000US48487,0,42,0,0,25,75,0,0,310,0,0,0,0,0,0,0,8,8,0
2769,0500000US48489,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,0500000US48491,30,648,257,0,5106,7384,385,164,61,268,5768,152,27,3586,15,112,1321,9589,9
2771,0500000US48493,0,0,0,0,142,34,57,16,0,0,15,0,0,46,0,0,16,30,0
2772,0500000US48495,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,0500000US48497,0,8,0,0,52,193,0,0,0,0,0,0,0,70,0,0,0,102,0
2774,0500000US48499,0,0,0,0,85,29,0,0,0,0,27,0,0,58,0,0,0,91,0
2775,0500000US48501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,0500000US48503,0,0,0,0,14,4,0,0,0,0,28,0,0,0,0,0,0,0,0
2777,0500000US48505,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,0500000US48507,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,0500000US49001,0,0,0,0,0,0,0,7,0,0,0,0,0,45,0,0,0,0,0
2780,0500000US49003,0,6,0,0,92,62,19,0,0,25,128,0,14,626,0,0,0,69,0
2781,0500000US49005,0,118,0,0,218,811,0,0,173,504,238,0,0,535,0,0,47,737,0
2782,0500000US49007,0,0,0,0,72,115,0,0,0,0,17,0,0,17,0,0,0,91,0
2783,0500000US49009,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2784,0500000US49011,0,666,135,0,950,3543,67,197,127,436,1004,8,54,2772,0,287,124,2210,20
2785,0500000US49013,0,0,0,0,0,47,0,0,0,0,11,0,0,0,0,0,0,85,0
2786,0500000US49015,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
2787,0500000US49017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2788,0500000US49019,0,34,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,43,0
2789,0500000US49021,0,2,0,0,58,89,0,0,0,0,85,3,0,257,0,0,7,297,0
2790,0500000US49023,0,0,0,0,0,29,0,0,0,0,0,0,0,59,0,0,0,0,0
2791,0500000US49025,0,0,0,0,59,0,0,0,0,0,0,5,0,15,0,0,0,5,0
2792,0500000US49027,0,0,0,0,0,7,0,24,0,3,88,0,63,9,0,0,0,36,0
2793,0500000US49029,0,25,0,0,0,8,0,0,0,0,0,0,0,117,0,0,0,39,0
2794,0500000US49031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,0500000US49033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,0500000US49035,48,1477,313,0,8670,9549,694,1777,1603,2171,5398,280,409,6797,0,0,664,14286,0
2797,0500000US49037,0,0,0,0,0,0,12,3,0,48,0,0,0,0,0,0,0,7,0
2798,0500000US49039,0,25,0,11,36,74,0,47,0,0,0,24,0,124,0,0,0,143,0
2799,0500000US49041,0,12,0,0,15,26,0,0,0,0,27,0,0,68,0,0,0,0,0
2800,0500000US49043,0,38,38,0,29,461,38,0,0,0,88,18,0,64,0,0,22,362,0
2801,0500000US49045,0,0,0,0,96,406,0,86,0,0,225,0,0,181,0,0,9,356,0
2802,0500000US49047,0,0,0,0,6,97,0,0,0,0,122,0,0,32,0,0,0,45,0
2803,0500000US49049,84,353,24,0,1207,3930,202,325,164,146,3060,369,261,5072,0,21,255,6724,0
2804,0500000US49051,0,11,0,0,9,369,8,0,0,78,33,0,0,234,0,0,0,200,0
2805,0500000US49053,0,269,0,0,404,1116,36,0,0,154,271,6,0,561,0,0,9,556,0
2806,0500000US49055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,0500000US49057,0,382,74,0,503,1582,43,123,0,159,549,0,168,1523,0,0,134,1476,0
2808,0500000US50001,0,42,0,0,76,142,0,0,0,0,114,0,0,131,0,0,20,452,0
2809,0500000US50003,0,7,0,0,15,79,0,5,1,1,75,1,0,58,0,0,0,123,0
2810,0500000US50005,0,189,0,0,0,66,0,0,0,0,6,0,0,53,0,0,0,22,0
2811,0500000US50007,17,136,0,0,754,1252,163,54,433,62,751,0,0,451,0,0,76,1758,0
2812,0500000US50009,0,6,0,0,2,3,0,3,0,0,0,0,0,10,0,0,2,31,0
2813,0500000US50011,0,27,0,0,19,330,9,0,0,0,156,0,0,21,0,0,0,16,0
2814,0500000US50013,0,0,0,0,0,51,0,0,0,0,14,0,0,18,0,0,0,9,0
2815,0500000US50015,0,0,0,0,3,12,0,0,0,0,24,0,0,27,0,0,0,43,0
2816,0500000US50017,0,0,0,0,65,43,0,0,0,0,16,0,0,20,0,0,2,74,0
2817,0500000US50019,0,8,0,0,0,47,0,0,0,0,53,0,0,8,0,0,0,78,0
2818,0500000US50021,0,12,0,0,36,227,0,85,0,42,21,0,0,80,0,0,0,137,0
2819,0500000US50023,0,34,0,0,44,221,13,8,0,0,132,0,0,132,0,0,0,128,0
2820,0500000US50025,0,39,0,0,74,75,0,0,20,0,187,0,0,122,0,0,3,205,0
2821,0500000US50027,0,38,0,0,37,78,0,36,30,0,33,0,0,20,0,0,0,282,0
2822,0500000US51001,0,11,0,0,14,73,35,4,0,0,4,0,0,0,0,0,118,53,0
2823,0500000US51003,22,50,19,0,464,730,34,0,0,67,1145,0,0,465,0,0,23,1441,5
2824,0500000US51005,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,6,0
2825,0500000US51007,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0
2826,0500000US51009,0,15,0,0,10,90,0,0,0,0,13,0,0,10,0,0,0,24,0
2827,0500000US51011,0,0,0,0,0,5,0,0,0,0,34,0,0,49,0,0,0,10,0
2828,0500000US51013,50,607,49,116,2150,3082,413,79,171,244,3322,1305,25,1826,0,0,317,6721,0
2829,0500000US51015,0,23,0,0,38,99,0,0,0,0,30,0,0,55,0,0,0,130,0
2830,0500000US51017,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,11,0
2831,0500000US51019,9,37,0,0,93,398,12,0,0,34,98,0,0,125,0,0,0,282,0
2832,0500000US51021,0,0,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0
2833,0500000US51023,0,0,0,0,119,82,0,0,0,0,80,0,0,0,0,0,36,1,0
2834,0500000US51025,0,0,0,0,0,34,0,0,0,0,47,0,0,7,0,0,0,1,0
2835,0500000US51027,0,0,0,0,38,40,0,0,0,0,6,0,0,19,0,0,0,0,0
2836,0500000US51029,0,0,0,0,0,49,0,0,0,27,0,0,0,0,0,0,0,0,0
2837,0500000US51031,0,47,0,0,303,145,0,0,0,0,75,0,0,46,0,0,0,125,0
2838,0500000US51033,0,3,0,0,15,265,0,0,0,0,50,0,0,39,0,0,0,58,0
2839,0500000US51035,0,7,1,0,10,0,0,0,0,0,16,0,0,12,0,0,0,0,0
2840,0500000US51036,0,1,0,0,76,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,0500000US51037,0,0,0,0,10,0,0,0,0,0,14,0,0,3,0,0,0,1,0
2842,0500000US51041,0,451,0,0,1190,3888,5,102,31,878,2362,0,0,999,0,0,129,2240,0
2843,0500000US51043,0,0,0,0,0,97,0,0,0,0,37,0,0,46,0,0,0,32,0
2844,0500000US51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,0500000US51047,0,7,0,0,162,34,0,56,0,236,70,0,0,171,0,0,16,338,0
2846,0500000US51049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,0500000US51051,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,0500000US51053,0,40,0,0,53,103,0,0,0,8,21,0,0,87,0,0,0,59,0
2849,0500000US51057,0,0,0,0,0,64,0,0,0,0,0,0,0,6,0,0,0,18,0
2850,0500000US51059,106,3399,765,0,37074,22088,1295,1780,645,2978,46438,1206,89,7566,0,130,2492,40759,7
2851,0500000US51061,0,75,0,0,117,283,23,0,0,18,342,0,0,258,0,16,0,233,0
2852,0500000US51063,0,15,0,0,26,7,1,0,0,0,37,0,0,16,0,0,0,37,0
2853,0500000US51065,0,11,0,0,0,156,0,0,0,0,81,0,0,115,0,0,0,140,0
2854,0500000US51067,0,0,0,0,37,36,0,0,0,0,45,0,0,4,0,0,9,233,0
2855,0500000US51069,0,184,0,0,340,725,0,9,0,139,125,0,0,178,0,0,5,214,0
2856,0500000US51071,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,0500000US51073,0,54,6,0,10,69,0,0,0,0,52,0,0,35,0,0,17,94,0
2858,0500000US51075,0,21,17,0,207,163,0,0,0,0,22,0,0,28,0,0,0,21,0
2859,0500000US51077,0,0,0,0,0,34,0,0,0,0,53,0,0,16,0,0,0,0,0
2860,0500000US51079,0,38,0,0,0,171,0,0,0,0,85,0,0,0,0,0,0,25,0
2861,0500000US51081,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,17,0
2862,0500000US51083,0,5,0,0,11,35,0,0,0,0,0,0,0,10,0,0,0,0,0
2863,0500000US51085,0,157,0,0,161,723,8,0,188,296,248,5,0,185,0,0,0,423,0
2864,0500000US51087,0,193,14,0,3482,2255,21,93,389,1171,2309,0,0,1048,0,0,222,4153,0
2865,0500000US51089,0,0,0,0,9,33,0,0,0,0,136,10,0,91,0,0,0,15,0
2866,0500000US51091,0,0,0,0,2,62,0,0,0,0,8,0,0,0,0,0,0,0,0
2867,0500000US51093,0,4,0,0,190,249,0,80,0,0,213,0,0,71,0,0,0,11,0
2868,0500000US51095,0,62,22,0,243,918,0,0,0,127,474,0,0,432,0,0,0,643,0
2869,0500000US51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,0500000US51099,0,11,0,0,88,182,0,0,0,15,251,0,0,45,0,0,0,65,0
2871,0500000US51101,0,0,0,0,0,65,0,0,0,0,63,0,0,0,0,0,0,12,0
2872,0500000US51103,0,4,0,0,60,0,0,0,0,0,3,0,0,0,0,0,0,57,0
2873,0500000US51105,0,0,0,0,27,20,0,0,0,0,13,0,0,0,0,0,0,0,0
2874,0500000US51107,0,1155,220,0,7735,6503,448,854,243,913,7796,298,0,2381,0,71,634,8623,0
2875,0500000US51109,0,0,0,0,20,74,0,0,0,0,72,0,0,69,0,0,60,95,0
2876,0500000US51111,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
2877,0500000US51113,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,0500000US51115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,0500000US51117,0,3,0,0,110,108,0,0,0,0,6,0,0,5,0,0,0,30,0
2880,0500000US51119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
2881,0500000US51121,0,117,12,0,372,248,5,5,28,0,1097,10,0,385,0,0,51,1965,0
2882,0500000US51125,0,0,0,0,0,77,4,0,0,0,111,0,0,0,0,0,0,231,0
2883,0500000US51127,0,0,0,0,40,112,0,0,0,0,41,0,0,151,0,0,0,137,0
2884,0500000US51131,0,0,0,0,0,72,1,0,0,33,50,0,0,0,0,0,0,0,0
2885,0500000US51133,0,0,0,0,133,247,0,0,0,0,0,0,0,18,0,0,0,57,0
2886,0500000US51135,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,16,0
2887,0500000US51137,0,0,0,0,16,118,0,0,46,0,259,0,0,192,0,0,0,238,0
2888,0500000US51139,0,8,0,0,0,69,0,0,0,0,11,0,0,2,0,0,0,4,0
2889,0500000US51141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,0500000US51143,0,117,23,0,0,171,0,0,0,0,65,0,0,0,0,0,0,0,0
2891,0500000US51145,0,0,2,0,0,163,0,0,0,0,51,0,0,6,0,0,0,31,0
2892,0500000US51147,0,13,0,0,5,116,0,49,0,0,32,0,0,32,0,0,0,62,0
2893,0500000US51149,0,71,0,0,94,484,13,0,0,63,434,0,0,117,0,0,0,149,0
2894,0500000US51153,0,945,82,0,5307,9634,779,836,43,1157,7697,7,9,1945,0,0,140,3648,0
2895,0500000US51155,0,19,0,0,38,94,7,0,28,0,43,0,0,12,0,0,0,68,0
2896,0500000US51157,0,0,0,0,0,0,23,0,0,0,0,0,0,33,0,0,0,0,0
2897,0500000US51159,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0
2898,0500000US51161,0,102,16,0,649,280,29,0,0,160,138,14,0,97,0,0,10,745,0
2899,0500000US51163,0,12,0,0,34,54,0,0,0,0,82,0,0,13,0,0,0,78,0
2900,0500000US51165,0,86,0,0,189,257,0,51,0,21,82,0,0,17,0,0,0,114,0
2901,0500000US51167,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2902,0500000US51169,0,0,0,0,0,36,0,0,0,0,26,0,0,5,0,0,0,0,0
2903,0500000US51171,0,0,0,0,37,48,0,60,0,0,243,0,0,30,0,0,0,80,0
2904,0500000US51173,0,11,0,0,0,0,0,0,0,0,0,0,0,95,0,0,15,5,0
2905,0500000US51175,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,0500000US51177,0,162,0,0,294,1368,74,75,0,7,889,0,0,326,0,0,71,956,0
2907,0500000US51179,80,467,85,0,471,2464,11,80,0,57,1882,8,39,832,0,9,11,884,0
2908,0500000US51181,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,8,0
2909,0500000US51183,0,0,0,0,15,22,0,0,0,0,1,0,0,1,0,0,0,0,0
2910,0500000US51185,0,0,0,0,0,175,0,0,0,0,26,0,0,1,0,0,0,0,0
2911,0500000US51187,0,49,0,0,9,149,0,0,0,0,204,0,0,59,0,0,0,58,0
2912,0500000US51191,0,11,0,0,11,130,0,0,0,17,47,0,0,4,0,0,0,57,0
2913,0500000US51193,0,3,0,0,46,62,0,0,0,0,15,0,105,0,0,0,0,11,0
2914,0500000US51195,0,10,0,0,16,6,0,0,0,0,3,1,0,44,0,0,0,23,0
2915,0500000US51197,0,0,0,0,15,0,0,0,0,0,2,0,0,20,0,0,0,45,0
2916,0500000US51199,0,166,0,0,411,1740,0,96,0,0,1113,82,0,641,0,0,12,1378,0
2917,0500000US51510,0,235,8,0,592,2169,43,89,0,66,1613,74,15,898,0,0,155,1742,0
2918,0500000US51520,0,0,2,0,0,110,0,0,0,0,34,0,0,0,0,0,0,0,0
2919,0500000US51530,0,0,0,0,35,53,0,0,0,0,0,0,0,0,0,0,0,6,0
2920,0500000US51540,0,44,0,0,122,340,16,0,147,0,349,7,0,105,0,0,121,1254,12
2921,0500000US51550,0,308,0,0,1211,6619,79,19,0,62,1410,0,50,783,19,0,76,1585,0
2922,0500000US51570,0,27,1,0,36,75,0,0,0,6,143,0,0,69,0,0,0,221,0
2923,0500000US51580,0,0,0,0,0,17,0,0,0,0,19,0,0,0,0,0,0,39,0
2924,0500000US51590,0,4,0,0,131,147,0,0,0,0,14,0,0,30,0,0,0,28,0
2925,0500000US51595,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,0500000US51600,0,87,0,0,821,629,107,0,0,39,713,28,0,83,0,0,153,793,0
2927,0500000US51610,0,63,0,0,294,230,18,0,0,164,257,0,0,78,0,27,67,240,0
2928,0500000US51620,0,0,0,0,0,24,0,0,0,0,60,0,0,0,0,0,0,0,0
2929,0500000US51630,0,0,7,0,76,326,0,0,0,0,120,0,0,107,0,0,0,168,0
2930,0500000US51640,0,0,0,0,0,32,0,0,0,0,0,0,0,7,0,0,0,0,0
2931,0500000US51650,0,276,0,0,847,1791,64,21,0,92,680,0,0,609,0,0,28,364,0
2932,0500000US51660,0,36,0,0,301,383,5,118,55,66,466,0,0,178,0,0,9,303,0
2933,0500000US51670,0,0,0,0,36,244,0,0,0,0,2,0,0,69,0,0,0,15,0
2934,0500000US51678,0,0,0,0,0,64,0,0,0,0,45,0,0,61,0,0,18,250,0
2935,0500000US51680,0,207,0,0,293,382,0,0,1,10,538,0,0,286,0,0,29,475,0
2936,0500000US51683,0,0,0,0,625,607,0,19,7,36,266,0,0,478,0,0,20,179,0
2937,0500000US51685,0,0,0,0,493,283,22,0,0,0,167,0,11,25,0,0,0,49,0
2938,0500000US51690,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2939,0500000US51700,0,527,0,0,1147,3301,32,185,18,148,1361,0,0,508,0,15,63,1377,0
2940,0500000US51710,0,147,54,0,496,6550,114,31,21,90,723,8,0,567,0,0,81,1427,0
2941,0500000US51720,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,2,0
2942,0500000US51730,0,15,0,0,62,211,52,50,0,0,100,0,0,0,0,0,0,38,0
2943,0500000US51735,0,0,0,0,53,92,0,0,0,24,136,0,0,22,0,0,0,72,0
2944,0500000US51740,0,137,19,0,89,1078,0,137,31,65,207,33,0,350,0,0,28,439,0
2945,0500000US51750,0,0,0,0,100,128,0,0,0,16,41,0,0,8,0,0,35,61,0
2946,0500000US51760,0,120,7,0,557,1329,1,41,0,164,784,21,0,503,0,0,151,1619,1
2947,0500000US51770,0,63,0,0,312,546,64,9,0,200,177,0,0,464,0,0,10,184,0
2948,0500000US51775,0,0,0,0,7,211,0,0,0,0,62,0,0,44,0,0,0,152,0
2949,0500000US51790,0,18,0,0,0,95,0,0,0,0,57,0,0,110,0,0,4,0,0
2950,0500000US51800,6,125,0,0,342,961,4,0,0,9,346,0,0,179,0,0,0,419,0
2951,0500000US51810,0,1084,47,0,2519,27310,44,157,171,286,2099,25,133,2066,0,0,547,4199,0
2952,0500000US51820,0,0,0,0,312,56,0,0,0,0,0,0,0,51,0,0,0,0,0
2953,0500000US51830,0,0,0,0,107,118,11,0,0,0,127,0,0,95,0,0,39,451,0
2954,0500000US51840,0,56,0,0,147,62,0,0,0,0,121,0,0,53,0,0,0,170,0
2955,0500000US53001,0,0,0,0,51,118,0,0,0,0,54,0,0,1,0,0,0,16,0
2956,0500000US53003,0,3,0,0,14,252,0,0,0,0,72,0,0,0,0,0,0,25,0
2957,0500000US53005,0,199,0,0,912,2229,101,173,231,49,1016,68,125,827,0,52,97,1276,0
2958,0500000US53007,0,0,0,0,164,330,30,0,0,9,46,0,0,219,0,42,0,289,0
2959,0500000US53009,0,48,0,141,78,737,40,41,67,13,185,0,0,655,0,8,0,385,0
2960,0500000US53011,37,585,328,329,4911,7973,510,1081,188,1322,3624,6,926,4198,23,47,990,7808,0
2961,0500000US53013,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0
2962,0500000US53015,0,0,0,0,473,751,11,0,0,193,204,17,0,354,0,0,0,450,0
2963,0500000US53017,0,46,0,0,11,145,0,39,0,11,128,0,0,182,0,0,0,105,0
